;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo;
1801;06/11/2020 6:00;Rio Seco - Monteros;14.5;99;1014.7;0.4;201.7;0;14.3;;;0;
1802;06/11/2020 7:00;Rio Seco - Monteros;16;98.6;1015.5;0.4;201.5;0;15.8;;;0;
1803;06/11/2020 8:00;Rio Seco - Monteros;17.4;;1017.6;0.8;220.4;0;16;;;0;
1804;06/11/2020 9:00;Rio Seco - Monteros;18.2;;1017.8;0.9;193.3;0;16.2;;;0;
1805;06/11/2020 10:00;Rio Seco - Monteros;19.7;;1017.2;1.2;150.2;0;15.9;;;0;
1806;06/11/2020 11:00;Rio Seco - Monteros;22.2;;1015.5;1.9;128.5;0;15.2;;;0;
1807;06/11/2020 12:00;Rio Seco - Monteros;23.3;;1013.9;2.4;118.8;0;14.9;;;0;
1808;06/11/2020 13:00;Rio Seco - Monteros;22.8;;1012.8;2.8;99.8;0;15.5;;;0;
1809;06/11/2020 14:00;Rio Seco - Monteros;20.6;67.9;1011.5;1.3;117.1;0.3;14.5;;;0;
1810;06/11/2020 15:00;Rio Seco - Monteros;19.8;93.9;1011.1;1;138.8;0.4;18.7;;;0;
1811;06/11/2020 16:00;Rio Seco - Monteros;19.2;95.5;1011.4;0.8;158.3;0.4;18.4;;;0;
1812;06/11/2020 17:00;Rio Seco - Monteros;18.2;95.7;1012.1;0.7;167.1;0.4;17.5;;;0;
1813;06/11/2020 18:00;Rio Seco - Monteros;16.5;96.3;1012.7;0.7;208.5;0.4;15.9;;;0;
1814;06/11/2020 19:00;Rio Seco - Monteros;16.3;95.7;1013.5;0.6;247.1;0.2;15.6;;;0;
1815;06/11/2020 20:00;Rio Seco - Monteros;16.3;95.4;1014.4;0.8;270;0;15.6;;;0;
1816;06/11/2020 21:00;Rio Seco - Monteros;16.2;96.8;1014.9;0.4;2.4;0;15.7;;;0;
1817;06/11/2020 22:00;Rio Seco - Monteros;16;96.7;1015.1;0.6;13.5;0;15.5;;;0;
1818;06/11/2020 23:00;Rio Seco - Monteros;16.1;96.8;1015;0.6;281;0.4;15.6;;;0;
1819;05/11/2020 0:00;Rio Seco - Monteros;16;96.5;1014.6;0.8;260;0.5;15.5;;;0;
1820;05/11/2020 1:00;Rio Seco - Monteros;16;95.3;1013.9;0.8;250;0.7;15.2;;;0;
1821;05/11/2020 2:00;Rio Seco - Monteros;15.9;94.5;1013.4;0.7;260;0.5;15;;;0;
1822;05/11/2020 3:00;Rio Seco - Monteros;15.8;94;1013.3;0.6;259;0.3;14.8;;;0;
1823;05/11/2020 4:00;Rio Seco - Monteros;15.5;94.3;1013.4;0.7;261.5;0;14.6;;;0;
1824;05/11/2020 5:00;Rio Seco - Monteros;15.3;99.4;1014.2;0.4;268.8;0.3;15.2;;;0;
1825;05/11/2020 6:00;Rio Seco - Monteros;15.6;99.1;1014.8;0.4;223.2;0.5;15.4;;;0;
1826;05/11/2020 7:00;Rio Seco - Monteros;16;99.1;1015.5;0.6;300;0.7;15.9;;;0;
1827;05/11/2020 8:00;Rio Seco - Monteros;16.4;98.9;1016.2;0.3;32.4;0.8;16.3;;;0;
1828;05/11/2020 9:00;Rio Seco - Monteros;16.5;99.2;1016.7;0.6;80;1;16.3;;;0;
1829;05/11/2020 10:00;Rio Seco - Monteros;16.4;99;1016.5;0.4;54.3;1.1;16.3;;;0;
1830;05/11/2020 11:00;Rio Seco - Monteros;17;98.6;1015.7;0.6;71.5;0.8;16.8;;;0;
1831;05/11/2020 12:00;Rio Seco - Monteros;19.9;94.9;1014.2;0.5;81.7;0.5;19.1;;;0;
1832;05/11/2020 13:00;Rio Seco - Monteros;21;93.6;1012.7;0.9;18.5;0;19.9;;;0;
1833;05/11/2020 14:00;Rio Seco - Monteros;20.9;89.9;1011.6;0.9;30.2;0;19.1;;;0;
1834;05/11/2020 15:00;Rio Seco - Monteros;19.9;88.7;1010.9;1.1;60;0.2;18;;;0;
1835;05/11/2020 16:00;Rio Seco - Monteros;19.2;96.4;1011;1.2;79.8;0.2;18.7;;;0;
1836;05/11/2020 17:00;Rio Seco - Monteros;18;98.9;1011.5;1;88.8;0.2;17.8;;;0;
1837;05/11/2020 18:00;Rio Seco - Monteros;16.4;99.9;1012.2;0.7;88.8;0.2;16.3;;;0;
1838;05/11/2020 19:00;Rio Seco - Monteros;16.2;99.8;1013;0.6;80.2;0.2;16.1;;;0;
1839;05/11/2020 20:00;Rio Seco - Monteros;16;99.8;1013.9;0.5;2.1;0;15.9;;;0;
1840;05/11/2020 21:00;Rio Seco - Monteros;15.6;99.5;1014.6;0.4;355;0.2;15.5;;;0;
1841;05/11/2020 22:00;Rio Seco - Monteros;15.4;99.6;1014.9;0.5;5;0.3;15.4;;;0;
1842;05/11/2020 23:00;Rio Seco - Monteros;15.4;99;1014.8;0.4;237.3;0.3;15.2;;;0;
1843;04/11/2020 0:00;Rio Seco - Monteros;15.2;98.7;1014.5;0.5;249.8;0.4;15;;;0;
1844;04/11/2020 1:00;Rio Seco - Monteros;14.9;98.6;1014;0.6;258.8;0.3;14.7;;;0;
1845;04/11/2020 2:00;Rio Seco - Monteros;15;98.8;1013.5;0.5;241.5;0.2;14.8;;;0;
1846;04/11/2020 3:00;Rio Seco - Monteros;15;99.6;1013.9;0.5;79.1;0;14.9;;;0;
1847;04/11/2020 4:00;Rio Seco - Monteros;15;99.4;1014.2;0.5;32.4;0;14.9;;;0;
1848;04/11/2020 5:00;Rio Seco - Monteros;15;99.2;1014.7;0.3;221.7;0;14.9;;;0;
1849;04/11/2020 6:00;Rio Seco - Monteros;15;99.2;1015.3;0.5;239.6;0;14.9;;;0;
1850;04/11/2020 7:00;Rio Seco - Monteros;15.8;98.1;1015.7;0.5;307.1;0;15.5;;;0;
1851;04/11/2020 8:00;Rio Seco - Monteros;17;96.7;1016.2;0.6;344.6;0;16.5;;;0;
1852;04/11/2020 9:00;Rio Seco - Monteros;17.6;92.3;1016.2;0.9;107.1;0;16.4;;;0;
1853;04/11/2020 10:00;Rio Seco - Monteros;17.8;93.4;1015.9;1.1;117.1;0;16.8;;;0;
1854;04/11/2020 11:00;Rio Seco - Monteros;17.8;94.4;1015;0.8;139.8;0;16.9;;;0;
1855;04/11/2020 12:00;Rio Seco - Monteros;17.8;95.4;1013.7;0.6;168.3;0.3;17.1;;;0;
1856;04/11/2020 13:00;Rio Seco - Monteros;20.3;83.1;1012.3;0.7;180.7;0.4;17.4;;;0;
1857;04/11/2020 14:00;Rio Seco - Monteros;21.4;76;1011.2;1;143.7;0.5;17;;;0;
1858;04/11/2020 15:00;Rio Seco - Monteros;21;80.2;1010.7;1.1;93.2;0.7;17.5;;;0;
1859;04/11/2020 16:00;Rio Seco - Monteros;19.3;93;1010.9;1;39.5;0.9;18.2;;;0;
1860;04/11/2020 17:00;Rio Seco - Monteros;18;97.7;1011.6;0.8;69.8;0.9;17.7;;;0;
1861;04/11/2020 18:00;Rio Seco - Monteros;16.5;98.9;1012.4;0.6;70;0.8;16.3;;;0;
1862;04/11/2020 19:00;Rio Seco - Monteros;16.3;98.6;1013.2;0.3;168.1;0.9;16.1;;;0;
1863;04/11/2020 20:00;Rio Seco - Monteros;16.2;99.4;1013.8;0.6;193.2;3.9;16.1;;;0;
1864;04/11/2020 21:00;Rio Seco - Monteros;16;99.3;1014.4;0.8;217.1;4.8;15.9;;;0;
1865;04/11/2020 22:00;Rio Seco - Monteros;15.8;99.4;1015;0.8;218.3;4.4;15.7;;;0;
1866;04/11/2020 23:00;Rio Seco - Monteros;15.6;99.5;1015;0.8;227.1;4.4;15.5;;;0;
1867;04/11/2020 0:00;Rio Seco - Monteros;15.3;99.3;1014.8;0.9;228.3;4.4;15.2;;;0;
1868;04/11/2020 1:00;Rio Seco - Monteros;14.9;99;1014.2;1.1;238.3;3.5;14.8;;;0;
1869;04/11/2020 2:00;Rio Seco - Monteros;14.5;98.9;1013.7;1.2;228.3;2.4;14.4;;;0;
1870;07/11/2020 4:00;Monteros - Rio Caspichango;29.9;69.9;1008.9;1.4;184.9;0;23.8;;;0;
1871;07/11/2020 5:00;Monteros - Rio Caspichango;29.5;72.2;1008.3;1;199.4;0;23.9;;;0;
1872;07/11/2020 6:00;Monteros - Rio Caspichango;28.5;78.5;1008.5;2.2;280;0;24.4;;;0;
1873;07/11/2020 7:00;Monteros - Rio Caspichango;26.8;85.6;1009.1;1.6;270;0;24.2;;;0;
1874;07/11/2020 8:00;Monteros - Rio Caspichango;24.9;89.3;1009.5;0.6;260;0;23.1;;;0;
1875;07/11/2020 9:00;Monteros - Rio Caspichango;24;89.2;1010;0.4;21;0;22.1;;;0;
1876;07/11/2020 10:00;Monteros - Rio Caspichango;23.6;86.5;1010.8;0.9;25.2;0;21.2;;;0;
1877;07/11/2020 11:00;Monteros - Rio Caspichango;23.4;87.5;1011.2;1.1;4.6;0;21.2;;;0;
1878;07/11/2020 12:00;Monteros - Rio Caspichango;23.3;88.6;1011.4;1;344.9;0;21.3;;;0;
1879;07/11/2020 13:00;Monteros - Rio Caspichango;23.2;89.4;1011.4;0.8;4.3;0;21.3;;;0;
1880;06/11/2020 0:00;Monteros - Rio Caspichango;23.1;90.4;1011.1;0.7;29.4;0;21.4;;;0;
1881;06/11/2020 1:00;Monteros - Rio Caspichango;22.9;91.7;1010.6;0.7;19.4;0;21.5;;;0;
1882;06/11/2020 2:00;Monteros - Rio Caspichango;22.7;92.4;1010.1;0.7;9.4;0;21.4;;;0;
1883;06/11/2020 3:00;Monteros - Rio Caspichango;22.6;80.8;1009.6;1.5;30;0;19.1;;;0;
1884;06/11/2020 4:00;Monteros - Rio Caspichango;22.5;78.8;1009.8;1.3;40;0;18.6;;;0;
1885;06/11/2020 5:00;Monteros - Rio Caspichango;22.6;77.8;1010.3;1.1;49.4;0;18.5;;;0;
1886;06/11/2020 6:00;Monteros - Rio Caspichango;22.7;78.7;1011.2;1.2;60;0;18.8;;;0;
1887;06/11/2020 7:00;Monteros - Rio Caspichango;23.9;80.6;1011.9;1.2;75.1;0;20.4;;;0;
1888;06/11/2020 8:00;Monteros - Rio Caspichango;25;;1013;0.6;8.9;0;22.9;;;0;
1889;06/11/2020 9:00;Monteros - Rio Caspichango;26.2;;1013.4;0.8;353.7;0;22.7;;;0;
1890;06/11/2020 10:00;Monteros - Rio Caspichango;27.4;;1013.3;1.6;289.7;0;22.3;;;0;
1891;06/11/2020 11:00;Monteros - Rio Caspichango;28.3;;1012.6;2.7;299.4;0;22.1;;;0;
1892;06/11/2020 12:00;Monteros - Rio Caspichango;28.8;;1011.2;2.9;309.7;0;22.4;;;0;
1893;06/11/2020 13:00;Monteros - Rio Caspichango;29;;1010;2.6;319.7;0;22.4;;;0;
1894;06/11/2020 14:00;Monteros - Rio Caspichango;29.5;63.4;1008.6;2;274.6;0;21.8;;;0;
1895;06/11/2020 15:00;Monteros - Rio Caspichango;28.9;68.5;1008;2;259.4;0;22.6;;;0;
1896;06/11/2020 16:00;Monteros - Rio Caspichango;28.3;74.9;1008.4;1.5;270;0;23.4;;;0;
1897;06/11/2020 17:00;Monteros - Rio Caspichango;26.5;82.3;1009.2;1;260;0;23.3;;;0;
1898;06/11/2020 18:00;Monteros - Rio Caspichango;24.9;86.5;1009.9;0.6;270;0;22.5;;;0;
1899;06/11/2020 19:00;Monteros - Rio Caspichango;24.3;88.9;1010.8;1.1;29.8;0;22.3;;;0;
1900;06/11/2020 20:00;Monteros - Rio Caspichango;24;91.3;1011.4;1;20.4;0;22.4;;;0;
1901;06/11/2020 21:00;Monteros - Rio Caspichango;23.7;92.8;1011.5;1.4;4.9;0;22.5;;;0;
1902;06/11/2020 22:00;Monteros - Rio Caspichango;23.6;93.4;1011.5;1.2;35.2;0;22.5;;;0;
1903;06/11/2020 23:00;Monteros - Rio Caspichango;23.5;93.8;1011.6;0.9;55.5;0.1;22.5;;;0;
1904;05/11/2020 0:00;Monteros - Rio Caspichango;23.3;94.1;1011.4;0.7;71;0.4;22.3;;;0;
1905;05/11/2020 1:00;Monteros - Rio Caspichango;23.1;94.7;1010.8;0.7;74.9;0.7;22.2;;;0;
1906;05/11/2020 2:00;Monteros - Rio Caspichango;22.9;95.1;1010.2;0.6;80.6;0.7;22;;;0;
1907;05/11/2020 3:00;Monteros - Rio Caspichango;22.7;94.9;1010;0.9;100;0.7;21.9;;;0;
1908;05/11/2020 4:00;Monteros - Rio Caspichango;22.8;95.2;1010.4;1.4;120.6;0.7;21.9;;;0;
1909;05/11/2020 5:00;Monteros - Rio Caspichango;22.8;93.4;1011.3;0.6;65.1;0.5;21.7;;;0;
1910;05/11/2020 6:00;Monteros - Rio Caspichango;22.8;93.5;1012.1;0.6;90.5;0.5;21.7;;;0;
1911;05/11/2020 7:00;Monteros - Rio Caspichango;23.2;93.4;1012.9;1.8;150;0;22;;;0;
1912;05/11/2020 8:00;Monteros - Rio Caspichango;23.7;91;1013.5;2.4;160;0;22.1;;;0;
1913;05/11/2020 9:00;Monteros - Rio Caspichango;24.3;85.4;1013.8;2.5;160;0;21.7;;;0;
1914;05/11/2020 10:00;Monteros - Rio Caspichango;25.2;76;1013.6;2.8;170;0;20.6;;;0;
1915;05/11/2020 11:00;Monteros - Rio Caspichango;25.9;72.2;1012.7;2.4;180;0;20.5;;;0;
1916;05/11/2020 12:00;Monteros - Rio Caspichango;26.6;72.3;1011.4;2.3;190;0;21.2;;;0;
1917;05/11/2020 13:00;Monteros - Rio Caspichango;27.5;78.3;1010.4;1.5;165.2;0.1;23.4;;;0;
1918;05/11/2020 14:00;Monteros - Rio Caspichango;27.4;74.1;1009.5;1.4;204.6;0.5;22.4;;;0;
1919;05/11/2020 15:00;Monteros - Rio Caspichango;27.4;74.9;1009;1.7;224.9;0.5;22.5;;;0;
1920;05/11/2020 16:00;Monteros - Rio Caspichango;26.9;78.3;1009;1.6;220.3;0.6;22.8;;;0;
1921;05/11/2020 17:00;Monteros - Rio Caspichango;25.3;86.7;1009.3;1.4;215.2;0.5;22.9;;;0;
1922;05/11/2020 18:00;Monteros - Rio Caspichango;23.9;92.9;1009.8;1.2;190;0.4;22.7;;;0;
1923;05/11/2020 19:00;Monteros - Rio Caspichango;23.4;93.9;1010.5;1.1;155.4;0;22.3;;;0;
1924;05/11/2020 20:00;Monteros - Rio Caspichango;23;94.4;1011.3;1.3;140.5;0;22;;;0;
1925;05/11/2020 21:00;Monteros - Rio Caspichango;22.6;94.7;1011.7;1.2;135.4;0;21.7;;;0;
1926;05/11/2020 22:00;Monteros - Rio Caspichango;22.6;94.7;1011.8;0.8;94.5;0.3;21.7;;;0;
1927;05/11/2020 23:00;Monteros - Rio Caspichango;22.7;94.7;1011.6;1.5;110;0.3;21.8;;;0;
1928;04/11/2020 0:00;Monteros - Rio Caspichango;22.7;94.2;1011.2;1.4;94.8;0.3;21.7;;;0;
1929;04/11/2020 1:00;Monteros - Rio Caspichango;22.7;94;1010.7;1.4;94.8;0.3;21.6;;;0;
1930;04/11/2020 2:00;Monteros - Rio Caspichango;22.5;93.8;1010.5;1.3;89.9;0.3;21.5;;;0;
1931;04/11/2020 3:00;Monteros - Rio Caspichango;22.4;94.5;1010.7;1.7;134.5;0.3;21.5;;;0;
1932;04/11/2020 4:00;Monteros - Rio Caspichango;22.3;95;1011;1.8;134.8;0.4;21.4;;;0;
1933;04/11/2020 5:00;Monteros - Rio Caspichango;22.2;96.2;1011.4;2.2;139.4;0.3;21.6;;;0;
1934;04/11/2020 6:00;Monteros - Rio Caspichango;22.2;96.7;1011.9;2.6;130;0;21.7;;;0;
1935;04/11/2020 7:00;Monteros - Rio Caspichango;22.9;94.7;1012.6;2.8;139.4;0;22;;;0;
1936;04/11/2020 8:00;Monteros - Rio Caspichango;23.7;90.4;1013.3;3;140;0;22;;;0;
1937;04/11/2020 9:00;Monteros - Rio Caspichango;24.5;93.6;1013.5;2.6;159.7;0;23.4;;;0;
1938;04/11/2020 10:00;Monteros - Rio Caspichango;24.9;92.8;1013.5;2.9;160;0.1;23.6;;;0;
1939;04/11/2020 11:00;Monteros - Rio Caspichango;25.5;90.7;1012.6;2.7;160;0.1;23.8;;;0;
1940;04/11/2020 12:00;Monteros - Rio Caspichango;26.1;87.3;1011.5;2.2;179.4;0.1;23.8;;;0;
1941;04/11/2020 13:00;Monteros - Rio Caspichango;26.2;85.8;1010.3;1.7;190;0;23.7;;;0;
1942;04/11/2020 14:00;Monteros - Rio Caspichango;26.1;86.4;1009.4;1.6;209.4;0.3;23.7;;;0;
1943;04/11/2020 15:00;Monteros - Rio Caspichango;25.8;87.4;1009;1;220;0.3;23.6;;;0;
1944;04/11/2020 16:00;Monteros - Rio Caspichango;25.6;89.1;1009.2;0.8;248.7;0.4;23.7;;;0;
1945;04/11/2020 17:00;Monteros - Rio Caspichango;24.7;93.7;1009.6;1.6;320;0.4;23.6;;;0;
1946;04/11/2020 18:00;Monteros - Rio Caspichango;23.5;95.1;1010;2.2;329.4;0.4;22.7;;;0;
1947;04/11/2020 19:00;Monteros - Rio Caspichango;23.1;95.3;1010.6;1.9;330;0.4;22.3;;;0;
1948;04/11/2020 20:00;Monteros - Rio Caspichango;23.1;93.2;1011.1;2;340;0.2;22;;;0;
1949;04/11/2020 21:00;Monteros - Rio Caspichango;23;92.5;1011.6;1.9;340;0.2;21.7;;;0;
1950;04/11/2020 22:00;Monteros - Rio Caspichango;22.9;92.2;1011.9;1.8;349.4;0.2;21.6;;;0;
1951;04/11/2020 23:00;Monteros - Rio Caspichango;22.7;93.1;1011.7;1.6;359.4;0.3;21.5;;;0;
1952;04/11/2020 0:00;Monteros - Rio Caspichango;22.4;93.9;1011.4;1.3;19.7;0.3;21.4;;;0;
1953;04/11/2020 1:00;Monteros - Rio Caspichango;22.2;94.6;1010.9;1.1;29.4;0.5;21.3;;;0;
1954;04/11/2020 2:00;Monteros - Rio Caspichango;22;94.8;1010.3;1;9.7;0.3;21.1;;;0;
1955;07/11/2020 4:00;Rio Caspichango - Interseccion ruta 322;25.7;;;2.3;307;0;;;;0;
1956;07/11/2020 5:00;Rio Caspichango - Interseccion ruta 322;21.3;94.5;1010.1;0.9;324.4;0.8;20.4;;;0;
1957;07/11/2020 6:00;Rio Caspichango - Interseccion ruta 322;20.8;89.8;1009.7;1.5;339;1;19;;;0;
1958;07/11/2020 7:00;Rio Caspichango - Interseccion ruta 322;19.6;93.5;1010.6;1.3;339;0.8;18.5;;;0;
1959;07/11/2020 8:00;Rio Caspichango - Interseccion ruta 322;17.2;97.4;1011.6;1;349.3;0.7;16.8;;;0;
1960;07/11/2020 9:00;Rio Caspichango - Interseccion ruta 322;16.1;97.7;1012.6;0.8;14.2;0.5;15.7;;;0;
1961;07/11/2020 10:00;Rio Caspichango - Interseccion ruta 322;15.6;95.7;1013.1;0.5;49;0.3;14.9;;;0;
1962;07/11/2020 11:00;Rio Caspichango - Interseccion ruta 322;15.2;95.5;1013.9;0.6;29.3;0.1;14.5;;;0;
1963;07/11/2020 12:00;Rio Caspichango - Interseccion ruta 322;15.3;95.8;1014.4;0.6;44.2;0;14.6;;;0;
1964;07/11/2020 13:00;Rio Caspichango - Interseccion ruta 322;15.6;95.8;1014.6;0.6;39.3;0;14.9;;;0;
1965;06/11/2020 0:00;Rio Caspichango - Interseccion ruta 322;15.7;95.8;1014.6;0.4;79.3;0;15;;;0;
1966;06/11/2020 1:00;Rio Caspichango - Interseccion ruta 322;15.4;96.3;1014;0.5;240.4;0;14.8;;;0;
1967;06/11/2020 2:00;Rio Caspichango - Interseccion ruta 322;15.2;96.3;1013.5;0.7;190;0;14.6;;;0;
1968;06/11/2020 3:00;Rio Caspichango - Interseccion ruta 322;15.2;89.6;1012.7;0.3;179.7;0;13.5;;;0;
1969;06/11/2020 4:00;Rio Caspichango - Interseccion ruta 322;15.4;90.7;1012.9;0.2;54.2;0;13.9;;;0;
1970;06/11/2020 5:00;Rio Caspichango - Interseccion ruta 322;15.5;92.1;1013.7;0.3;39.3;0;14.2;;;0;
1971;06/11/2020 6:00;Rio Caspichango - Interseccion ruta 322;15.5;93;1014.6;0.5;24.2;0;14.4;;;0;
1972;06/11/2020 7:00;Rio Caspichango - Interseccion ruta 322;17.1;91.9;1015.5;0.5;3.8;0;15.8;;;0;
1973;06/11/2020 8:00;Rio Caspichango - Interseccion ruta 322;18.7;;1017.2;0.6;357.6;0;15.8;;;0;
1974;06/11/2020 9:00;Rio Caspichango - Interseccion ruta 322;18.6;;1017.6;0.9;313.2;0;16.2;;;0;
1975;06/11/2020 10:00;Rio Caspichango - Interseccion ruta 322;17.6;;1017.6;1.1;297.4;0;16.2;;;0;
1976;06/11/2020 11:00;Rio Caspichango - Interseccion ruta 322;17.1;;1016.4;1.2;287.7;0;16;;;0;
1977;06/11/2020 12:00;Rio Caspichango - Interseccion ruta 322;16.8;;1014.7;1.3;283.2;0.3;16.4;;;0;
1978;06/11/2020 13:00;Rio Caspichango - Interseccion ruta 322;18.3;;1012.6;1.2;319;0.4;16.3;;;0;
1979;06/11/2020 14:00;Rio Caspichango - Interseccion ruta 322;20.1;85.5;1012;0.8;248.4;0;17.6;;;0;
1980;06/11/2020 15:00;Rio Caspichango - Interseccion ruta 322;20.8;91.3;1011;1.1;268.4;0;19.3;;;0;
1981;06/11/2020 16:00;Rio Caspichango - Interseccion ruta 322;21;94;1011.1;1.2;200;0;20;;;0;
1982;06/11/2020 17:00;Rio Caspichango - Interseccion ruta 322;19.3;95.7;1011.9;0.9;121.3;0;18.5;;;0;
1983;06/11/2020 18:00;Rio Caspichango - Interseccion ruta 322;16.8;96;1012.7;1.1;105.8;0;16.2;;;0;
1984;06/11/2020 19:00;Rio Caspichango - Interseccion ruta 322;16;95.4;1013.5;1;115.8;0;15.2;;;0;
1985;06/11/2020 20:00;Rio Caspichango - Interseccion ruta 322;15.3;94.5;1014.2;1;120.7;0;14.5;;;0;
1986;06/11/2020 21:00;Rio Caspichango - Interseccion ruta 322;15.4;91.1;1014.4;1.3;149.3;0;14;;;0;
1987;06/11/2020 22:00;Rio Caspichango - Interseccion ruta 322;15.4;89.6;1014.8;1.3;149.3;0;13.7;;;0;
1988;06/11/2020 23:00;Rio Caspichango - Interseccion ruta 322;14.9;88.7;1014.9;1.5;149.3;0;13.1;;;0;
1989;05/11/2020 0:00;Rio Caspichango - Interseccion ruta 322;14.8;88.3;1014.6;1.4;139.3;0;12.9;;;0;
1990;05/11/2020 1:00;Rio Caspichango - Interseccion ruta 322;14.6;88.3;1013.9;1.3;139.3;0;12.7;;;0;
1991;05/11/2020 2:00;Rio Caspichango - Interseccion ruta 322;14.5;87.9;1013.3;1.2;139.3;0;12.5;;;0;
1992;05/11/2020 3:00;Rio Caspichango - Interseccion ruta 322;14.4;87.6;1013.1;1.2;139.3;0;12.4;;;0;
1993;05/11/2020 4:00;Rio Caspichango - Interseccion ruta 322;14.3;87.1;1013.3;1.1;139.3;0;12.2;;;0;
1994;05/11/2020 5:00;Rio Caspichango - Interseccion ruta 322;14.3;86.8;1013.9;0.7;139.3;0;12.1;;;0;
1995;05/11/2020 6:00;Rio Caspichango - Interseccion ruta 322;14.4;86.1;1014.7;0.9;139.3;0;12.1;;;0;
1996;05/11/2020 7:00;Rio Caspichango - Interseccion ruta 322;17.2;78.7;1015.2;0.8;149.3;0;13.5;;;0;
1997;05/11/2020 8:00;Rio Caspichango - Interseccion ruta 322;19.8;67;1015.3;0.7;265.2;0;13.5;;;0;
1998;05/11/2020 9:00;Rio Caspichango - Interseccion ruta 322;21.4;63.3;1015.3;0.9;260.3;0;14.2;;;0;
1999;05/11/2020 10:00;Rio Caspichango - Interseccion ruta 322;21.9;71.9;1014.8;0.9;239.6;0;16.6;;;0;
2000;05/11/2020 11:00;Rio Caspichango - Interseccion ruta 322;22;73.2;1013.9;1;204.2;0.3;17;;;0;
2001;05/11/2020 12:00;Rio Caspichango - Interseccion ruta 322;22.4;72.1;1012.7;1.3;174.2;0.4;17.1;;;0;
2002;05/11/2020 13:00;Rio Caspichango - Interseccion ruta 322;22.1;76.7;1011;1.1;151;0.6;17.8;;;0;
2003;05/11/2020 14:00;Rio Caspichango - Interseccion ruta 322;22.1;78.5;1009.8;1.9;126.5;0.5;18.1;;;0;
2004;05/11/2020 15:00;Rio Caspichango - Interseccion ruta 322;21.7;79.7;1009.1;2.1;120.9;0.5;18;;;0;
2005;05/11/2020 16:00;Rio Caspichango - Interseccion ruta 322;21.1;79.4;1009.2;1.7;111.3;0.4;17.4;;;0;
2006;05/11/2020 17:00;Rio Caspichango - Interseccion ruta 322;19.3;85.2;1009.8;1.8;111.3;0.4;16.7;;;0;
2007;05/11/2020 18:00;Rio Caspichango - Interseccion ruta 322;17.2;91.7;1010.6;1.7;115.8;0.3;15.8;;;0;
2008;05/11/2020 19:00;Rio Caspichango - Interseccion ruta 322;16.4;92.9;1011.7;1.9;130;0;15.3;;;0;
2009;05/11/2020 20:00;Rio Caspichango - Interseccion ruta 322;16;93.1;1012.9;1.8;139.3;0;14.9;;;0;
2010;05/11/2020 21:00;Rio Caspichango - Interseccion ruta 322;15.7;92.4;1013.8;1.5;139.3;0;14.4;;;0;
2011;05/11/2020 22:00;Rio Caspichango - Interseccion ruta 322;15.8;91.7;1014.1;1.2;139.3;0;14.4;;;0;
2012;05/11/2020 23:00;Rio Caspichango - Interseccion ruta 322;15.5;93.5;1014.3;0.5;109.3;0;14.5;;;0;
2013;04/11/2020 0:00;Rio Caspichango - Interseccion ruta 322;15.4;93.8;1014;0.4;139.3;0;14.4;;;0;
2014;04/11/2020 1:00;Rio Caspichango - Interseccion ruta 322;15.4;94.9;1013.5;0.6;139.3;0;14.5;;;0;
2015;04/11/2020 2:00;Rio Caspichango - Interseccion ruta 322;15.3;95.4;1013.1;0.2;154.4;0;14.6;;;0;
2016;04/11/2020 3:00;Rio Caspichango - Interseccion ruta 322;15.1;95.8;1013.2;0.4;74.8;0;14.5;;;0;
2017;04/11/2020 4:00;Rio Caspichango - Interseccion ruta 322;14.8;96.3;1013.4;0.4;13.8;0;14.3;;;0;
2018;04/11/2020 5:00;Rio Caspichango - Interseccion ruta 322;15.1;97.2;1013.9;0.6;344.9;0;14.7;;;0;
2019;04/11/2020 6:00;Rio Caspichango - Interseccion ruta 322;15.3;97.4;1014.5;0.9;335.6;0;14.9;;;0;
2020;04/11/2020 7:00;Rio Caspichango - Interseccion ruta 322;15.6;95.5;1014.7;1.1;320.8;0;14.9;;;0;
2021;04/11/2020 8:00;Rio Caspichango - Interseccion ruta 322;16.1;93.7;1015;1;325.2;0;15.1;;;0;
2022;04/11/2020 9:00;Rio Caspichango - Interseccion ruta 322;16.7;95.8;1015.2;1.6;339.3;0;16;;;0;
2023;04/11/2020 10:00;Rio Caspichango - Interseccion ruta 322;17.5;93.8;1015;1.4;329.6;0;16.5;;;0;
2024;04/11/2020 11:00;Rio Caspichango - Interseccion ruta 322;19.4;86;1014.3;1.6;329.3;0;17;;;0;
2025;04/11/2020 12:00;Rio Caspichango - Interseccion ruta 322;19.9;85;1013;1.6;319;0.3;17.3;;;0;
2026;04/11/2020 13:00;Rio Caspichango - Interseccion ruta 322;19.8;86.4;1011.3;1.6;329;0.6;17.5;;;0;
2027;04/11/2020 14:00;Rio Caspichango - Interseccion ruta 322;19.6;86.9;1009.9;1.6;333.8;0.6;17.3;;;0;
2028;04/11/2020 15:00;Rio Caspichango - Interseccion ruta 322;20;84.2;1009.1;1.4;329.3;0.6;17.2;;;0;
2029;04/11/2020 16:00;Rio Caspichango - Interseccion ruta 322;19.8;84.4;1009.3;1;314.2;0.6;17.1;;;0;
